order_id,order_date,customer_id,product_id,quantity,unit_price,discount_rate,revenue,cogs,shipping_cost,profit,sales_channel,payment_method,returned_flag
O00254,2024-01-06,C0330,P003,5,478.73,0.05,2273.97,1868.2,19.04,386.73,Online,Bank Transfer,0
O00255,2024-06-13,C0124,P006,3,732.43,0,2197.29,1498.65,12.14,686.5,Store,Bank Transfer,0
O00256,2025-02-22,C0121,P002,4,431.8,0.05,1640.84,1266.28,18.03,356.53,Store,Bank Transfer,0
O00257,2024-06-10,C0061,P008,6,681.31,0.15,3474.68,2953.26,2.36,519.06,Online,Card,0
O00258,2025-02-26,C0047,P010,5,569.77,0.15,2421.52,1782.35,8.09,631.08,Online,Bank Transfer,0
O00259,2024-06-23,C0187,P001,2,424.39,0.05,806.34,564.68,8.64,233.02,Partner,Bank Transfer,0
O00260,2025-01-01,C0337,P006,6,732.43,0.05,4174.85,2997.3,4.28,1173.27,Online,Card,0
O00261,2024-06-23,C0182,P011,3,678.3,0.1,1831.41,1317.93,12.44,501.04,Online,Cash,0
O00262,2024-09-09,C0072,P012,6,43.97,0.15,224.25,183.54,10.18,30.53,Online,Cash,0
O00263,2024-03-02,C0202,P004,4,933.18,0,3732.72,2378.04,16.34,1338.34,Store,Card,0
O00264,2024-11-20,C0345,P010,1,569.77,0.05,541.28,356.47,11.15,173.66,Partner,Cash,0
O00265,2024-09-12,C0003,P009,6,691.49,0,4148.94,2455.08,13.06,1680.8,Partner,Bank Transfer,0
O00266,2024-09-17,C0091,P012,5,43.97,0,219.85,152.95,16.61,50.29,Store,Wallet,0
O00267,2024-09-15,C0197,P007,5,579.93,0.15,2464.7,2148.05,17.25,299.4,Store,Wallet,0
O00268,2024-08-19,C0069,P003,4,478.73,0.1,1723.43,1494.56,16.0,212.87,Store,Wallet,0
O00269,2024-12-30,C0284,P011,2,678.3,0,1356.6,878.62,6.19,471.79,Partner,Wallet,0
O00270,2024-12-10,C0068,P012,6,43.97,0,263.82,183.54,12.08,68.2,Store,Card,0
O00271,2025-01-24,C0181,P009,4,691.49,0.1,2489.36,1636.72,13.41,839.23,Store,Wallet,0
O00272,2025-03-25,C0217,P001,5,424.39,0,2121.95,1411.7,2.51,707.74,Partner,Card,0
O00273,2024-04-12,C0137,P003,3,478.73,0.15,1220.76,1120.92,7.01,92.83,Partner,Wallet,0
O00274,2024-04-14,C0278,P001,3,424.39,0.05,1209.51,847.02,4.05,358.44,Partner,Cash,0
O00275,2025-01-15,C0332,P009,4,691.49,0,2765.96,1636.72,12.22,1117.02,Partner,Wallet,0
O00276,2024-12-20,C0341,P001,4,424.39,0.05,1612.68,1129.36,10.33,472.99,Partner,Wallet,0
O00277,2024-10-09,C0028,P001,6,424.39,0,2546.34,1694.04,6.06,846.24,Store,Cash,0
O00278,2024-11-20,C0332,P006,5,732.43,0.1,3295.93,2497.75,16.77,781.41,Partner,Cash,0
O00279,2024-05-30,C0230,P003,6,478.73,0,2872.38,2241.84,5.74,624.8,Partner,Card,0
O00280,2024-07-12,C0021,P007,3,579.93,0.1,1565.81,1288.83,7.28,269.7,Store,Card,0
O00281,2024-06-18,C0239,P012,2,43.97,0,87.94,61.18,5.07,21.69,Online,Wallet,0
O00282,2024-09-08,C0294,P009,3,691.49,0,2074.47,1227.54,17.68,829.25,Online,Cash,0
O00283,2024-09-23,C0035,P009,2,691.49,0.05,1313.83,818.36,12.86,482.61,Store,Cash,0
O00284,2025-03-28,C0110,P011,3,678.3,0,2034.9,1317.93,9.22,707.75,Partner,Bank Transfer,0
O00285,2024-10-14,C0333,P001,1,424.39,0.15,360.73,282.34,8.92,69.47,Partner,Cash,0
O00286,2024-01-21,C0350,P006,4,732.43,0,2929.72,1998.2,9.72,921.8,Store,Card,0
O00287,2024-09-21,C0192,P009,5,691.49,0.05,3284.58,2045.9,11.74,1226.94,Partner,Cash,0
O00288,2024-06-13,C0264,P002,1,431.8,0,431.8,316.57,21.43,93.8,Partner,Card,0
O00289,2024-11-16,C0034,P004,6,933.18,0.15,4759.22,3567.06,17.47,1174.69,Store,Card,0
O00290,2024-04-15,C0276,P012,6,43.97,0.05,250.63,183.54,14.93,52.16,Partner,Cash,0
O00291,2024-01-13,C0236,P012,3,43.97,0,131.91,91.77,3.75,7.56,Partner,Card,1
O00292,2024-10-21,C0117,P005,4,260.02,0.05,988.08,760.2,11.02,216.86,Store,Card,0
O00293,2024-07-18,C0345,P002,5,431.8,0,2159.0,1582.85,14.83,561.32,Partner,Card,0
O00294,2024-12-24,C0038,P006,5,732.43,0,3662.15,2497.75,7.8,1156.6,Partner,Card,0
O00295,2024-05-24,C0225,P007,4,579.93,0.15,1971.76,1718.44,2.62,250.7,Online,Cash,0
O00296,2025-01-17,C0201,P009,3,691.49,0.15,1763.3,1227.54,4.88,530.88,Partner,Wallet,0
O00297,2024-01-06,C0284,P009,2,691.49,0,1382.98,818.36,2.84,561.78,Store,Card,0
O00298,2024-06-05,C0108,P012,6,43.97,0.15,224.25,183.54,8.88,31.83,Partner,Cash,0
O00299,2024-03-23,C0095,P004,5,933.18,0,4665.9,2972.55,5.89,1687.46,Partner,Card,0
O00300,2025-03-11,C0282,P008,6,681.31,0.1,3679.07,2953.26,3.46,722.35,Store,Card,0
O00301,2024-04-11,C0298,P008,3,681.31,0,2043.93,1476.63,4.56,562.74,Online,Wallet,0
O00302,2024-11-13,C0036,P004,3,933.18,0.05,2659.56,1783.53,11.01,865.02,Store,Cash,0
O00303,2024-10-16,C0291,P006,3,732.43,0.05,2087.43,1498.65,5.37,583.41,Online,Bank Transfer,0
O00304,2024-05-21,C0185,P003,6,478.73,0.15,2441.52,2241.84,8.63,191.05,Store,Wallet,0
O00305,2025-01-31,C0157,P008,5,681.31,0,3406.55,2461.05,5.52,939.98,Store,Cash,0
O00306,2024-10-02,C0101,P005,6,260.02,0.15,1326.1,1140.3,3.53,182.27,Online,Card,0
O00307,2025-02-20,C0298,P010,4,569.77,0.1,2051.17,1425.88,6.26,606.21,Partner,Bank Transfer,1
O00308,2024-11-30,C0077,P006,4,732.43,0,2929.72,1998.2,19.83,911.69,Store,Cash,0
O00309,2024-08-25,C0257,P009,1,691.49,0.05,656.92,409.18,9.28,226.29,Partner,Cash,1
O00310,2025-01-22,C0264,P003,4,478.73,0,1914.92,1494.56,5.58,414.78,Partner,Cash,0
O00311,2025-01-11,C0248,P006,1,732.43,0,732.43,499.55,17.23,215.65,Store,Wallet,0
O00312,2024-04-29,C0022,P011,2,678.3,0.1,1220.94,878.62,20.15,322.17,Store,Bank Transfer,0
O00313,2025-03-27,C0024,P001,6,424.39,0,2546.34,1694.04,4.06,848.24,Partner,Wallet,0
O00314,2025-03-03,C0135,P010,5,569.77,0.1,2563.97,1782.35,5.48,776.14,Store,Card,0
O00315,2024-09-21,C0129,P007,2,579.93,0.1,1043.87,859.22,10.12,174.53,Store,Bank Transfer,0
O00316,2025-02-09,C0247,P010,1,569.77,0.1,512.79,356.47,19.64,136.68,Online,Card,0
O00317,2024-09-20,C0330,P005,2,260.02,0,520.04,380.1,5.74,134.2,Partner,Card,0
O00318,2024-12-04,C0118,P007,3,579.93,0.15,1478.82,1288.83,4.27,185.72,Store,Cash,0
O00319,2024-10-29,C0083,P011,4,678.3,0,2713.2,1757.24,6.87,949.09,Partner,Cash,0
O00320,2024-03-09,C0323,P009,1,691.49,0.1,622.34,409.18,4.94,208.22,Online,Bank Transfer,0
O00321,2024-11-02,C0289,P011,1,678.3,0.15,576.55,439.31,16.56,120.68,Online,Cash,0
O00322,2024-08-17,C0311,P008,4,681.31,0,2725.24,1968.84,6.39,750.01,Online,Cash,0
O00323,2024-11-15,C0338,P009,3,691.49,0,2074.47,1227.54,16.48,830.45,Store,Card,0
O00324,2024-04-27,C0194,P007,2,579.93,0,1159.86,859.22,2.33,298.31,Partner,Bank Transfer,0
O00325,2025-02-27,C0077,P010,1,569.77,0,569.77,356.47,11.52,201.78,Online,Card,0
O00326,2024-02-17,C0247,P011,2,678.3,0.1,1220.94,878.62,12.79,296.4,Partner,Bank Transfer,1
O00327,2024-09-24,C0216,P006,1,732.43,0.15,622.57,499.55,12.6,110.42,Store,Bank Transfer,0
O00328,2024-06-28,C0302,P012,6,43.97,0.1,237.44,183.54,3.95,49.95,Store,Cash,0
O00329,2025-03-15,C0043,P005,5,260.02,0.1,1170.09,950.25,10.17,209.67,Partner,Card,0
O00330,2024-10-22,C0268,P002,5,431.8,0,2159.0,1582.85,9.5,566.65,Store,Bank Transfer,0
O00331,2024-07-04,C0055,P003,4,478.73,0.15,1627.68,1494.56,13.71,119.41,Partner,Bank Transfer,0
O00332,2024-10-16,C0188,P010,3,569.77,0.15,1452.91,1069.41,9.95,373.55,Partner,Bank Transfer,0
O00333,2024-04-01,C0190,P009,5,691.49,0.05,3284.58,2045.9,7.08,1231.6,Store,Bank Transfer,0
O00334,2025-01-11,C0071,P011,1,678.3,0.15,576.55,439.31,6.6,130.64,Online,Card,0
O00335,2024-04-19,C0261,P007,3,579.93,0.1,1565.81,1288.83,14.28,262.7,Online,Cash,0
O00336,2024-07-18,C0326,P001,1,424.39,0,424.39,282.34,11.43,130.62,Online,Card,0
O00337,2024-05-14,C0114,P006,1,732.43,0.1,659.19,499.55,2.76,156.88,Store,Wallet,0
O00338,2024-12-30,C0306,P001,2,424.39,0.15,721.46,564.68,11.89,114.37,Partner,Wallet,1
O00339,2024-04-09,C0018,P010,5,569.77,0.1,2563.97,1782.35,15.97,765.65,Partner,Card,0
O00340,2024-07-03,C0123,P011,1,678.3,0,678.3,439.31,3.74,235.25,Store,Wallet,0
O00341,2024-12-08,C0203,P007,5,579.93,0,2899.65,2148.05,12.35,739.25,Online,Card,0
O00342,2024-10-08,C0146,P012,5,43.97,0.1,197.87,152.95,8.96,35.96,Store,Cash,0
O00343,2024-11-06,C0100,P008,4,681.31,0.1,2452.72,1968.84,2.09,481.79,Partner,Card,0
O00344,2024-10-13,C0038,P009,3,691.49,0,2074.47,1227.54,20.94,825.99,Store,Wallet,0
O00345,2024-12-21,C0227,P007,5,579.93,0.05,2754.67,2148.05,17.4,589.22,Store,Bank Transfer,0
O00346,2024-10-27,C0015,P008,1,681.31,0,681.31,492.21,3.35,185.75,Online,Cash,0
O00347,2025-02-13,C0162,P007,3,579.93,0.1,1565.81,1288.83,12.71,264.27,Store,Cash,0
O00348,2024-05-27,C0048,P007,6,579.93,0.15,2957.64,2577.66,18.42,361.56,Online,Bank Transfer,0
O00349,2024-06-09,C0182,P004,5,933.18,0,4665.9,2972.55,5.66,1687.69,Online,Bank Transfer,0
O00350,2025-01-12,C0103,P004,6,933.18,0,5599.08,3567.06,19.45,2012.57,Online,Cash,0
O00351,2025-03-04,C0317,P006,2,732.43,0,1464.86,999.1,4.4,461.36,Partner,Bank Transfer,0
O00352,2024-11-10,C0004,P009,1,691.49,0.05,656.92,409.18,9.42,238.32,Partner,Wallet,0
O00353,2024-09-08,C0094,P009,3,691.49,0.05,1970.75,1227.54,6.44,736.77,Online,Bank Transfer,0
O00354,2024-09-01,C0277,P001,5,424.39,0,2121.95,1411.7,9.87,700.38,Online,Bank Transfer,0
O00355,2024-03-02,C0266,P008,3,681.31,0.15,1737.34,1476.63,2.17,258.54,Store,Card,0
O00356,2024-06-15,C0186,P010,3,569.77,0,1709.31,1069.41,12.97,626.93,Store,Wallet,0
O00357,2024-07-06,C0095,P008,4,681.31,0,2725.24,1968.84,10.38,746.02,Store,Bank Transfer,0
O00358,2024-05-23,C0231,P003,5,478.73,0,2393.65,1868.2,21.59,503.86,Online,Wallet,0
O00359,2025-02-15,C0121,P009,4,691.49,0.05,2627.66,1636.72,5.92,985.02,Partner,Cash,0
O00360,2024-08-30,C0005,P003,4,478.73,0.05,1819.17,1494.56,4.69,319.92,Partner,Wallet,0
O00361,2025-02-06,C0250,P005,3,260.02,0.1,702.05,570.15,19.17,104.76,Online,Card,1
O00362,2024-04-20,C0131,P008,6,681.31,0,4087.86,2953.26,11.0,1123.6,Store,Wallet,0
O00363,2024-10-13,C0286,P005,3,260.02,0,780.06,570.15,10.24,199.67,Partner,Cash,0
O00364,2024-10-22,C0295,P011,6,678.3,0.1,3662.82,2635.86,5.49,1021.47,Store,Wallet,0
O00365,2024-12-10,C0262,P008,6,681.31,0.05,3883.47,2953.26,19.79,910.42,Store,Bank Transfer,0
O00366,2024-11-19,C0075,P003,6,478.73,0,2872.38,2241.84,10.44,620.1,Store,Card,0
O00367,2024-02-10,C0083,P006,2,732.43,0,1464.86,999.1,8.34,457.42,Store,Bank Transfer,0
O00368,2024-05-18,C0228,P006,6,732.43,0.1,3955.12,2997.3,12.42,945.4,Online,Cash,0
O00369,2025-03-13,C0012,P003,6,478.73,0,2872.38,2241.84,15.24,615.3,Partner,Card,0
O00370,2024-04-17,C0086,P007,1,579.93,0,579.93,429.61,3.28,147.04,Partner,Card,0
O00371,2024-01-14,C0204,P009,1,691.49,0,691.49,409.18,7.25,275.06,Partner,Bank Transfer,0
O00372,2024-06-07,C0118,P004,6,933.18,0,5599.08,3567.06,10.86,2021.16,Partner,Cash,0
O00373,2024-01-15,C0018,P011,3,678.3,0,2034.9,1317.93,19.28,697.69,Partner,Wallet,0
O00374,2024-10-07,C0228,P003,6,478.73,0.1,2585.14,2241.84,5.54,337.76,Partner,Bank Transfer,0
O00375,2024-09-25,C0328,P011,5,678.3,0,3391.5,2196.55,20.18,1174.77,Online,Card,0
O00376,2024-08-14,C0158,P006,4,732.43,0,2929.72,1998.2,5.11,905.71,Online,Wallet,1
O00377,2024-05-26,C0241,P009,1,691.49,0.15,587.77,409.18,20.44,158.15,Store,Wallet,0
O00378,2024-01-05,C0221,P005,5,260.02,0,1300.1,950.25,17.94,331.91,Online,Bank Transfer,0
O00379,2025-03-27,C0288,P007,4,579.93,0,2319.72,1718.44,5.27,596.01,Store,Bank Transfer,0
O00380,2024-04-22,C0135,P002,4,431.8,0.15,1468.12,1266.28,6.79,195.05,Partner,Wallet,0
O00381,2024-05-25,C0333,P012,5,43.97,0,219.85,152.95,10.26,56.64,Online,Cash,0
O00382,2024-05-28,C0057,P011,4,678.3,0.1,2441.88,1757.24,11.06,673.58,Store,Cash,0
O00383,2024-06-13,C0010,P003,1,478.73,0.1,430.86,373.64,2.44,54.78,Store,Wallet,0
O00384,2024-03-05,C0225,P012,1,43.97,0,43.97,30.59,3.8,-1.94,Store,Wallet,1
O00385,2025-02-06,C0256,P006,4,732.43,0.15,2490.26,1998.2,17.83,474.23,Online,Card,0
O00386,2024-05-16,C0201,P002,5,431.8,0.05,2051.05,1582.85,5.63,462.57,Store,Bank Transfer,0
O00387,2025-02-28,C0007,P002,6,431.8,0,2590.8,1899.42,9.7,681.68,Online,Card,0
O00388,2024-04-11,C0236,P012,1,43.97,0.1,39.57,30.59,15.32,-6.34,Store,Wallet,0
O00389,2024-06-14,C0082,P011,6,678.3,0,4069.8,2635.86,16.89,1417.05,Online,Wallet,0
O00390,2024-09-03,C0327,P005,2,260.02,0,520.04,380.1,19.75,120.19,Online,Card,0
O00391,2024-04-30,C0325,P007,3,579.93,0,1739.79,1288.83,5.35,445.61,Online,Bank Transfer,0
O00392,2025-02-08,C0125,P001,1,424.39,0.1,381.95,282.34,17.67,81.94,Partner,Cash,0
O00393,2024-07-09,C0046,P004,2,933.18,0.05,1773.04,1189.02,3.83,580.19,Partner,Card,0
O00394,2024-01-31,C0183,P011,2,678.3,0.15,1153.11,878.62,12.73,261.76,Store,Cash,0
O00395,2024-06-11,C0286,P011,3,678.3,0.05,1933.15,1317.93,16.66,582.23,Partner,Cash,1
O00396,2024-05-08,C0021,P008,6,681.31,0.05,3883.47,2953.26,13.18,917.03,Store,Cash,0
O00397,2024-10-17,C0096,P009,3,691.49,0,2074.47,1227.54,16.65,830.28,Partner,Cash,0
O00398,2024-02-05,C0272,P003,4,478.73,0,1914.92,1494.56,18.39,401.97,Store,Card,0
O00399,2025-02-01,C0327,P009,4,691.49,0.15,2351.07,1636.72,5.71,677.94,Partner,Cash,1
O00400,2024-06-13,C0033,P011,5,678.3,0.05,3221.92,2196.55,5.8,1019.57,Partner,Cash,0
O00401,2024-11-09,C0145,P006,4,732.43,0.15,2490.26,1998.2,8.44,483.62,Partner,Card,0
O00402,2024-01-23,C0067,P003,1,478.73,0,478.73,373.64,4.14,100.95,Online,Bank Transfer,0
O00403,2024-12-02,C0251,P009,5,691.49,0.15,2938.83,2045.9,13.81,867.5,Partner,Card,1
O00404,2024-01-07,C0107,P011,4,678.3,0,2713.2,1757.24,11.36,944.6,Store,Bank Transfer,0
O00405,2025-02-24,C0189,P012,1,43.97,0.1,39.57,30.59,7.32,-5.45,Store,Card,1
O00406,2024-04-20,C0266,P002,1,431.8,0.15,367.03,316.57,6.62,43.84,Online,Cash,0
O00407,2024-10-18,C0321,P003,5,478.73,0.15,2034.6,1868.2,13.16,153.24,Partner,Wallet,0
O00408,2024-12-11,C0235,P012,6,43.97,0.05,250.63,183.54,19.66,47.43,Online,Bank Transfer,0
O00409,2024-09-15,C0173,P011,2,678.3,0.1,1220.94,878.62,21.97,320.35,Store,Wallet,0
O00410,2024-10-08,C0167,P006,4,732.43,0.15,2490.26,1998.2,10.61,481.45,Partner,Cash,0
O00411,2024-10-15,C0280,P004,4,933.18,0.1,3359.45,2378.04,20.52,960.89,Store,Bank Transfer,0
O00412,2024-07-22,C0001,P012,1,43.97,0,43.97,30.59,13.92,-0.54,Store,Card,0
O00413,2024-06-02,C0114,P004,3,933.18,0,2799.54,1783.53,17.43,998.58,Store,Cash,0
O00414,2024-02-18,C0020,P008,3,681.31,0,2043.93,1476.63,4.77,562.53,Partner,Cash,0
O00415,2024-04-29,C0132,P005,1,260.02,0.1,234.02,190.05,10.0,33.97,Partner,Card,0
O00416,2025-01-05,C0167,P008,2,681.31,0.05,1294.49,984.42,18.51,291.56,Partner,Card,0
O00417,2024-10-31,C0329,P005,1,260.02,0.15,221.02,190.05,18.17,12.8,Online,Wallet,0
O00418,2024-06-27,C0223,P007,1,579.93,0,579.93,429.61,16.95,133.37,Online,Bank Transfer,0
O00419,2024-01-28,C0157,P009,1,691.49,0,691.49,409.18,12.8,269.51,Partner,Cash,0
O00420,2024-03-19,C0026,P011,6,678.3,0.05,3866.31,2635.86,21.42,1209.03,Partner,Card,0
O00421,2024-04-23,C0222,P005,4,260.02,0,1040.08,760.2,4.64,275.24,Partner,Card,0
O00422,2024-10-07,C0205,P005,1,260.02,0.05,247.02,190.05,12.04,44.93,Online,Cash,0
O00423,2024-09-03,C0287,P004,4,933.18,0.05,3546.08,2378.04,15.04,1153.0,Partner,Cash,0
O00424,2024-05-04,C0037,P005,4,260.02,0,1040.08,760.2,15.69,264.19,Online,Bank Transfer,0
O00425,2024-08-04,C0188,P006,2,732.43,0,1464.86,999.1,8.89,456.87,Store,Cash,0
O00426,2024-06-28,C0316,P008,5,681.31,0,3406.55,2461.05,10.81,934.69,Online,Cash,0
O00427,2024-12-16,C0192,P003,6,478.73,0,2872.38,2241.84,4.25,592.82,Online,Wallet,1
O00428,2024-01-08,C0176,P012,1,43.97,0,43.97,30.59,11.0,-8.89,Partner,Cash,1
O00429,2024-04-14,C0280,P009,3,691.49,0.1,1867.02,1227.54,11.66,627.82,Online,Card,0
O00430,2024-07-11,C0299,P011,5,678.3,0,3391.5,2196.55,7.11,1187.84,Online,Wallet,0
O00431,2024-01-28,C0239,P011,1,678.3,0,678.3,439.31,9.77,229.22,Partner,Wallet,0
O00432,2025-03-18,C0056,P001,3,424.39,0.15,1082.19,847.02,9.73,225.44,Partner,Card,0
O00433,2024-06-10,C0249,P010,5,569.77,0,2848.85,1782.35,5.73,1060.77,Store,Card,0
O00434,2024-01-21,C0127,P009,3,691.49,0,2074.47,1227.54,11.8,835.13,Online,Wallet,0
O00435,2024-12-16,C0181,P006,6,732.43,0,4394.58,2997.3,6.72,1390.56,Partner,Wallet,0
O00436,2025-02-19,C0032,P011,3,678.3,0.05,1933.15,1317.93,19.81,595.41,Online,Wallet,0
O00437,2024-04-25,C0078,P006,4,732.43,0.15,2490.26,1998.2,4.75,487.31,Partner,Cash,0
O00438,2024-08-01,C0124,P010,2,569.77,0.05,1082.56,712.94,21.41,348.21,Store,Bank Transfer,0
O00439,2024-10-04,C0068,P004,6,933.18,0,5599.08,3567.06,13.62,2018.4,Online,Cash,0
O00440,2024-06-07,C0269,P003,4,478.73,0,1914.92,1494.56,15.12,405.24,Online,Wallet,0
O00441,2024-02-04,C0286,P009,6,691.49,0,4148.94,2455.08,5.68,1688.18,Online,Card,0
O00442,2025-01-26,C0164,P007,4,579.93,0,2319.72,1718.44,10.86,590.42,Partner,Wallet,0
O00443,2024-03-18,C0097,P002,2,431.8,0,863.6,633.14,2.52,227.94,Partner,Wallet,0
O00444,2024-11-06,C0291,P010,2,569.77,0.1,1025.59,712.94,6.64,306.01,Store,Card,0
O00445,2024-12-18,C0245,P003,5,478.73,0.1,2154.29,1868.2,11.38,274.71,Online,Bank Transfer,0
O00446,2024-09-08,C0243,P003,2,478.73,0,957.46,747.28,6.53,203.65,Online,Wallet,0
O00447,2024-07-30,C0114,P012,6,43.97,0,263.82,183.54,17.16,63.12,Store,Bank Transfer,0
O00448,2024-12-18,C0167,P008,2,681.31,0.05,1294.49,984.42,10.1,272.91,Store,Wallet,1
O00449,2024-07-20,C0314,P012,5,43.97,0.1,197.87,152.95,12.72,32.2,Partner,Card,0
O00450,2024-09-23,C0056,P008,4,681.31,0,2725.24,1968.84,19.56,736.84,Partner,Bank Transfer,0
O00451,2025-01-11,C0021,P009,4,691.49,0.1,2489.36,1636.72,17.3,835.34,Online,Wallet,0
O00452,2024-08-13,C0204,P005,3,260.02,0.05,741.06,570.15,5.33,165.58,Online,Cash,0
O00453,2024-08-25,C0331,P008,1,681.31,0.15,579.11,492.21,12.01,74.89,Partner,Cash,0
O00454,2024-07-20,C0212,P006,4,732.43,0,2929.72,1998.2,5.58,925.94,Partner,Cash,0
O00455,2025-03-27,C0233,P002,3,431.8,0,1295.4,949.71,15.83,329.86,Online,Card,0
O00456,2024-02-16,C0059,P012,4,43.97,0.15,149.5,122.36,9.26,17.88,Store,Cash,0
O00457,2024-07-12,C0282,P007,1,579.93,0,579.93,429.61,20.25,130.07,Partner,Cash,0
O00458,2024-03-24,C0075,P003,6,478.73,0,2872.38,2241.84,10.39,620.15,Store,Wallet,0
O00459,2024-11-16,C0093,P002,2,431.8,0,863.6,633.14,2.07,228.39,Online,Bank Transfer,0
O00460,2024-09-11,C0256,P009,1,691.49,0.1,622.34,409.18,19.65,193.51,Partner,Bank Transfer,0
O00461,2024-08-20,C0210,P008,1,681.31,0.1,613.18,492.21,14.0,106.97,Partner,Wallet,0
O00462,2024-11-13,C0322,P009,2,691.49,0,1382.98,818.36,5.7,558.92,Store,Card,0
O00463,2024-03-15,C0017,P011,5,678.3,0.1,3052.35,2196.55,7.97,847.83,Online,Card,0
O00464,2024-08-01,C0092,P003,6,478.73,0,2872.38,2241.84,14.22,616.32,Partner,Cash,0
O00465,2024-08-21,C0297,P006,1,732.43,0,732.43,499.55,17.37,215.51,Store,Card,0
O00466,2025-01-23,C0219,P009,1,691.49,0,691.49,409.18,11.42,270.89,Store,Wallet,0
O00467,2024-09-26,C0212,P009,2,691.49,0.15,1175.53,818.36,6.18,350.99,Partner,Card,0
O00468,2024-09-04,C0310,P012,3,43.97,0.05,125.31,91.77,14.18,19.36,Partner,Wallet,0
O00469,2024-03-07,C0315,P010,4,569.77,0.1,2051.17,1425.88,16.58,608.71,Online,Cash,0
O00470,2024-12-28,C0149,P004,1,933.18,0,933.18,594.51,2.48,336.19,Online,Cash,0
O00471,2025-02-13,C0316,P007,4,579.93,0,2319.72,1718.44,8.68,592.6,Partner,Cash,0
O00472,2024-01-06,C0328,P004,6,933.18,0,5599.08,3567.06,7.09,2024.93,Store,Wallet,0
O00473,2025-01-27,C0004,P002,6,431.8,0,2590.8,1899.42,8.83,682.55,Partner,Card,0
O00474,2025-03-02,C0090,P004,3,933.18,0,2799.54,1783.53,20.45,995.56,Store,Card,0
O00475,2024-11-26,C0070,P008,2,681.31,0.15,1158.23,984.42,11.21,162.6,Store,Bank Transfer,0
O00476,2025-02-05,C0212,P012,1,43.97,0.1,39.57,30.59,7.99,0.99,Store,Card,0
O00477,2024-04-16,C0296,P011,3,678.3,0,2034.9,1317.93,3.32,713.65,Online,Wallet,0
O00478,2024-07-11,C0321,P009,2,691.49,0.1,1244.68,818.36,14.11,412.21,Online,Wallet,0
O00479,2024-12-27,C0162,P012,1,43.97,0,43.97,30.59,10.28,3.1,Online,Wallet,0
O00480,2024-08-19,C0155,P004,5,933.18,0,4665.9,2972.55,5.5,1687.85,Online,Cash,0
O00481,2024-02-17,C0228,P009,1,691.49,0.05,656.92,409.18,20.1,227.64,Store,Bank Transfer,0
O00482,2025-01-10,C0269,P005,3,260.02,0,780.06,570.15,17.39,192.52,Partner,Cash,0
O00483,2024-04-15,C0019,P008,4,681.31,0.15,2316.45,1968.84,19.3,328.31,Store,Card,0
O00484,2024-12-17,C0305,P002,3,431.8,0.05,1230.63,949.71,19.78,261.14,Partner,Wallet,0
O00485,2024-01-12,C0296,P005,6,260.02,0,1560.12,1140.3,8.42,411.4,Store,Wallet,0
O00486,2025-01-30,C0226,P011,1,678.3,0,678.3,439.31,4.99,234.0,Online,Card,0
O00487,2024-04-15,C0278,P006,5,732.43,0,3662.15,2497.75,7.42,1156.98,Store,Cash,0
O00488,2024-03-28,C0037,P005,5,260.02,0,1300.1,950.25,12.81,331.17,Partner,Card,1
O00489,2024-02-24,C0197,P001,1,424.39,0.05,403.17,282.34,9.84,110.99,Partner,Bank Transfer,0
O00490,2024-11-11,C0183,P005,3,260.02,0,780.06,570.15,16.26,193.65,Partner,Card,0
O00491,2025-01-21,C0239,P010,2,569.77,0,1139.54,712.94,18.26,408.34,Store,Card,0
O00492,2024-08-21,C0159,P011,6,678.3,0.15,3459.33,2635.86,17.33,806.14,Online,Cash,0
O00493,2025-03-16,C0316,P005,3,260.02,0.05,741.06,570.15,5.67,165.24,Store,Wallet,0
O00494,2024-08-20,C0250,P001,1,424.39,0.05,403.17,282.34,4.26,116.57,Online,Wallet,0
O00495,2025-01-28,C0179,P010,5,569.77,0,2848.85,1782.35,12.16,1054.34,Partner,Card,0
O00496,2024-06-15,C0285,P011,1,678.3,0,678.3,439.31,12.65,226.34,Store,Cash,0
O00497,2024-11-13,C0125,P009,2,691.49,0.05,1313.83,818.36,9.68,485.79,Partner,Bank Transfer,0
O00498,2025-02-05,C0223,P010,3,569.77,0.1,1538.38,1069.41,15.88,453.09,Partner,Card,0
O00499,2025-01-13,C0294,P008,1,681.31,0.1,613.18,492.21,13.92,107.05,Online,Bank Transfer,0
O00500,2024-03-31,C0158,P007,1,579.93,0.1,521.94,429.61,4.17,88.16,Store,Wallet,0
O00501,2024-09-10,C0331,P011,1,678.3,0,678.3,439.31,6.35,232.64,Partner,Card,0
O00502,2025-01-22,C0076,P011,2,678.3,0.05,1288.77,878.62,12.63,397.52,Partner,Bank Transfer,0
O00503,2024-04-10,C0106,P011,3,678.3,0,2034.9,1317.93,13.41,703.56,Store,Bank Transfer,0
O00504,2025-01-02,C0177,P002,5,431.8,0,2159.0,1582.85,14.23,561.92,Online,Wallet,0
O00505,2024-02-01,C0190,P009,1,691.49,0,691.49,409.18,16.07,266.24,Store,Card,0
O00506,2025-03-16,C0145,P001,2,424.39,0.05,806.34,564.68,16.04,225.62,Store,Bank Transfer,0
O00507,2024-07-26,C0196,P007,5,579.93,0,2899.65,2148.05,15.25,736.35,Online,Bank Transfer,0
O00508,2025-03-07,C0185,P007,2,579.93,0,1159.86,859.22,21.95,278.69,Online,Card,0
